customer_id,age,tenure_months,monthly_charges,contract_type,internet_service,tech_support,online_security,payment_method,customer_service_calls,churn
440,68,3,121.66,Two year,Fiber optic,No,No,Bank transfer,1,1
4664,69,29,50.24,Two year,Fiber optic,No,Yes,Credit card,1,0
2794,68,65,131.65,Month-to-month,No,No,No,Bank transfer,1,0
3919,59,44,107.37,Month-to-month,DSL,Yes,No,Credit card,2,1
2912,52,45,68.14,Month-to-month,Fiber optic,No,No,Bank transfer,2,1
128,50,5,88.62,Month-to-month,DSL,No,No,Credit card,1,1
1758,22,5,85.67,Month-to-month,DSL,Yes,No,Electronic check,2,1
3232,41,48,117.36,One year,Fiber optic,No,No,Credit card,2,1
4243,54,66,75.88,Two year,Fiber optic,Yes,No,Bank transfer,5,1
1978,52,41,107.33,Month-to-month,Fiber optic,No,No,Bank transfer,3,1
4098,54,15,114.55,Month-to-month,Fiber optic,No,No,Credit card,1,1
4460,41,16,140.64,Two year,Fiber optic,Yes,Yes,Credit card,3,0
3402,37,58,140.79,One year,DSL,No,Yes,Credit card,3,1
4909,25,14,59.07,Month-to-month,Fiber optic,Yes,Yes,Electronic check,5,1
1747,62,1,89.98,Month-to-month,No,No,No,Electronic check,2,1
3708,55,19,137.23,Month-to-month,Fiber optic,No,No,Electronic check,3,1
1320,44,10,110.38,One year,DSL,Yes,No,Bank transfer,0,1
1576,57,40,80.82,Month-to-month,DSL,No,Yes,Electronic check,2,0
2892,34,54,85.1,Month-to-month,No,Yes,No,Bank transfer,0,1
561,50,18,45.81,Month-to-month,DSL,No,No,Credit card,2,1
2524,53,7,136.23,Two year,Fiber optic,No,No,Bank transfer,2,1
1415,64,57,54.4,Month-to-month,Fiber optic,No,No,Credit card,2,1
1132,48,36,112.29,Two year,No,No,Yes,Bank transfer,2,0
3442,21,18,25.59,Month-to-month,Fiber optic,Yes,Yes,Electronic check,0,1
1738,51,29,31.46,One year,Fiber optic,Yes,Yes,Bank transfer,3,0
2509,32,65,88.24,Month-to-month,Fiber optic,No,Yes,Credit card,0,1
3620,63,21,89.41,Two year,Fiber optic,Yes,No,Bank transfer,2,1
707,23,48,21.39,Month-to-month,Fiber optic,No,No,Credit card,4,1
2000,20,64,33.96,Month-to-month,DSL,No,Yes,Electronic check,1,1
1936,43,46,57.86,One year,DSL,Yes,Yes,Credit card,2,1
3792,19,47,43.17,Month-to-month,DSL,Yes,No,Bank transfer,1,0
4230,61,25,59.78,Month-to-month,Fiber optic,No,No,Electronic check,2,1
1272,53,52,66.44,Month-to-month,DSL,Yes,No,Bank transfer,2,0
1459,54,15,101.9,One year,Fiber optic,No,No,Credit card,1,1
1930,64,23,125.97,Month-to-month,DSL,No,No,Credit card,1,0
201,23,32,42.27,Month-to-month,No,No,Yes,Credit card,0,1
4876,50,58,76.47,Month-to-month,No,No,Yes,Electronic check,1,1
4227,26,70,51.13,One year,Fiber optic,No,No,Bank transfer,1,1
4785,34,4,99.69,One year,No,Yes,No,Electronic check,1,1
2434,23,23,102.45,One year,Fiber optic,No,No,Electronic check,2,1
1814,45,37,109.28,Two year,DSL,No,No,Credit card,2,1
3004,64,45,40.71,Two year,No,No,No,Credit card,1,1
3494,35,24,120.79,Month-to-month,DSL,No,No,Electronic check,3,1
96,42,35,63.25,One year,Fiber optic,No,Yes,Credit card,3,0
3978,52,15,29.03,Month-to-month,DSL,Yes,Yes,Bank transfer,1,1
3492,68,6,53.1,Two year,DSL,Yes,Yes,Credit card,2,0
1446,19,8,46.48,One year,DSL,No,No,Bank transfer,2,1
1584,61,25,143.58,Month-to-month,DSL,No,Yes,Bank transfer,4,0
1836,57,33,59.09,One year,DSL,No,No,Credit card,2,0
4517,52,39,95.23,Two year,DSL,No,No,Bank transfer,4,0
2341,36,53,135.87,Month-to-month,No,Yes,Yes,Electronic check,3,1
1623,27,39,55.23,Month-to-month,DSL,No,Yes,Electronic check,3,1
2263,61,35,148.23,One year,Fiber optic,No,No,Electronic check,0,1
2471,47,17,20.9,Month-to-month,Fiber optic,No,Yes,Credit card,2,1
1594,66,3,100.26,One year,No,No,No,Credit card,2,1
4685,44,58,99.94,One year,Fiber optic,Yes,Yes,Electronic check,2,1
1616,32,18,102.93,Month-to-month,Fiber optic,No,No,Electronic check,2,0
1652,31,9,144.79,One year,Fiber optic,No,Yes,Electronic check,3,0
3568,39,6,76.37,Two year,DSL,No,No,Bank transfer,1,1
1596,27,19,45.79,One year,Fiber optic,No,No,Credit card,2,0
998,62,29,105.69,Two year,Fiber optic,No,Yes,Bank transfer,2,0
2673,62,46,90.44,Month-to-month,Fiber optic,Yes,Yes,Electronic check,0,0
2908,18,3,137.38,Month-to-month,Fiber optic,No,No,Bank transfer,0,1
4058,20,45,124.73,Two year,DSL,No,No,Credit card,2,0
4081,47,60,118.87,Month-to-month,No,No,Yes,Credit card,2,0
2214,23,50,94.82,Month-to-month,Fiber optic,No,Yes,Electronic check,1,1
4725,22,29,140.12,Month-to-month,No,Yes,No,Credit card,4,1
1160,43,36,85.57,Month-to-month,Fiber optic,No,No,Bank transfer,5,1
2276,54,36,117.67,Month-to-month,Fiber optic,Yes,No,Credit card,2,1
1282,26,43,62.77,Month-to-month,No,No,No,Bank transfer,0,1
3630,50,8,92.09,Month-to-month,Fiber optic,No,Yes,Bank transfer,3,1
1614,42,34,72.23,Month-to-month,DSL,Yes,No,Bank transfer,2,1
4784,56,35,45.3,Month-to-month,No,No,No,Electronic check,0,0
3755,43,34,76.27,Month-to-month,Fiber optic,No,Yes,Credit card,1,1
2890,66,52,67.21,Month-to-month,Fiber optic,Yes,No,Electronic check,0,1
3715,50,60,55.5,Month-to-month,DSL,No,Yes,Credit card,4,1
4984,38,21,44.57,Month-to-month,Fiber optic,Yes,Yes,Credit card,3,1
3598,52,46,120.29,Two year,Fiber optic,No,Yes,Credit card,3,0
4526,40,9,73.96,One year,No,No,Yes,Electronic check,4,0
4845,42,39,108.76,One year,DSL,No,No,Bank transfer,5,1
4659,40,39,28.89,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,2,0
2320,18,50,20.65,Month-to-month,Fiber optic,Yes,No,Credit card,0,1
1473,63,41,25.05,Two year,Fiber optic,Yes,Yes,Electronic check,1,1
1364,66,30,148.23,Month-to-month,DSL,No,No,Electronic check,4,1
3594,69,62,148.18,Month-to-month,DSL,Yes,No,Credit card,1,0
4576,25,58,79.0,Month-to-month,DSL,Yes,Yes,Electronic check,1,1
4750,49,20,135.86,One year,DSL,No,No,Bank transfer,3,1
3505,44,23,23.0,One year,Fiber optic,Yes,Yes,Electronic check,1,0
3135,47,13,81.87,Two year,DSL,No,No,Electronic check,3,1
4422,43,63,33.0,Month-to-month,Fiber optic,No,No,Bank transfer,2,1
4692,59,30,136.77,Month-to-month,No,No,Yes,Electronic check,2,1
3440,30,29,47.8,Month-to-month,DSL,No,Yes,Bank transfer,4,1
4115,63,60,131.59,One year,DSL,No,Yes,Credit card,4,1
1177,32,46,48.61,Month-to-month,No,Yes,Yes,Bank transfer,2,1
3738,36,58,21.07,Month-to-month,No,No,No,Credit card,5,1
4322,61,58,22.71,Month-to-month,DSL,Yes,No,Credit card,3,1
4030,68,42,39.71,Two year,Fiber optic,Yes,No,Bank transfer,1,1
2274,52,66,65.89,Month-to-month,No,No,Yes,Credit card,2,1
1387,46,9,42.27,Month-to-month,Fiber optic,Yes,No,Electronic check,3,1
146,22,30,134.54,One year,DSL,No,No,Electronic check,1,1
2750,51,35,147.18,One year,DSL,Yes,No,Bank transfer,2,1
3149,48,2,134.76,Month-to-month,Fiber optic,Yes,No,Bank transfer,2,1
2277,22,33,108.21,Month-to-month,No,No,Yes,Bank transfer,3,1
4097,42,60,76.55,Two year,DSL,No,Yes,Electronic check,1,0
4612,62,56,30.09,One year,Fiber optic,No,Yes,Credit card,1,0
2492,53,57,57.9,Month-to-month,DSL,No,Yes,Bank transfer,3,1
2111,39,30,142.84,One year,Fiber optic,No,No,Credit card,2,1
2031,63,68,113.33,Two year,Fiber optic,Yes,No,Bank transfer,2,0
3615,65,47,52.79,Month-to-month,DSL,No,Yes,Electronic check,3,1
1068,19,17,33.79,Month-to-month,Fiber optic,Yes,No,Credit card,4,1
4197,35,48,59.97,One year,Fiber optic,No,No,Credit card,2,1
1114,27,37,134.45,Month-to-month,No,No,No,Electronic check,6,1
585,43,22,121.19,One year,Fiber optic,No,Yes,Credit card,2,1
2723,52,71,60.32,Month-to-month,Fiber optic,Yes,No,Bank transfer,3,1
2518,44,44,49.89,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,2,0
138,52,23,82.72,Month-to-month,DSL,Yes,No,Credit card,4,1
1613,35,19,105.73,Two year,DSL,No,Yes,Credit card,0,1
3093,51,42,117.61,Two year,No,Yes,Yes,Credit card,2,0
4434,58,10,55.76,One year,DSL,No,No,Electronic check,3,1
4780,23,43,122.71,Two year,Fiber optic,Yes,No,Electronic check,3,1
2030,35,9,63.84,Month-to-month,DSL,No,No,Electronic check,3,1
3167,23,12,142.22,Month-to-month,Fiber optic,Yes,No,Electronic check,0,1
4982,68,2,20.16,Two year,Fiber optic,No,No,Bank transfer,3,1
93,64,71,27.32,Month-to-month,Fiber optic,Yes,No,Bank transfer,3,0
3959,63,13,90.66,Month-to-month,No,No,No,Credit card,1,1
3739,28,59,134.36,Month-to-month,DSL,Yes,No,Electronic check,2,1
4531,21,44,44.62,Month-to-month,Fiber optic,No,Yes,Credit card,2,1
3472,26,58,141.06,One year,Fiber optic,No,No,Bank transfer,3,1
3670,62,13,52.34,One year,DSL,Yes,Yes,Electronic check,2,1
1517,48,26,120.73,Month-to-month,No,No,No,Bank transfer,5,1
4476,55,27,95.0,Month-to-month,Fiber optic,No,Yes,Electronic check,2,1
4317,35,48,125.18,Month-to-month,Fiber optic,Yes,No,Electronic check,3,1
2993,68,16,93.15,Month-to-month,DSL,No,No,Credit card,1,1
751,64,62,100.3,Two year,DSL,No,Yes,Credit card,1,0
2940,65,33,130.34,Two year,Fiber optic,No,No,Electronic check,1,1
1657,62,13,97.91,One year,No,No,Yes,Electronic check,2,1
1110,67,42,78.36,Two year,Fiber optic,No,No,Electronic check,1,0
2568,56,24,83.98,Month-to-month,Fiber optic,No,Yes,Electronic check,2,1
4398,49,71,131.74,Month-to-month,Fiber optic,No,No,Credit card,3,0
301,49,23,128.18,Two year,Fiber optic,No,Yes,Bank transfer,2,1
3846,61,19,42.07,Month-to-month,DSL,No,Yes,Credit card,6,1
3835,55,15,75.31,Month-to-month,DSL,Yes,No,Credit card,1,0
1098,18,66,54.45,One year,Fiber optic,No,Yes,Electronic check,3,1
392,38,28,96.08,Month-to-month,Fiber optic,No,Yes,Electronic check,4,1
1745,46,7,86.56,One year,Fiber optic,No,Yes,Electronic check,0,1
4172,27,50,110.4,Month-to-month,Fiber optic,No,Yes,Electronic check,3,1
2882,57,27,129.03,Month-to-month,DSL,Yes,No,Credit card,2,1
2156,48,64,47.95,Month-to-month,Fiber optic,No,No,Bank transfer,5,0
1793,29,54,60.38,Month-to-month,Fiber optic,No,No,Bank transfer,1,1
1851,60,42,21.2,Two year,Fiber optic,Yes,No,Electronic check,2,1
1152,31,36,96.63,Month-to-month,Fiber optic,No,No,Credit card,0,1
3498,39,24,112.61,Two year,No,No,No,Credit card,2,0
3307,58,16,101.36,Month-to-month,DSL,No,No,Electronic check,3,1
4904,46,19,60.09,Month-to-month,Fiber optic,Yes,No,Credit card,0,1
4897,32,38,138.72,Two year,DSL,No,Yes,Credit card,1,1
4633,34,47,83.02,One year,No,Yes,Yes,Electronic check,3,1
161,69,9,92.04,Month-to-month,Fiber optic,No,Yes,Electronic check,1,1
2655,37,52,87.76,One year,DSL,No,No,Electronic check,5,1
2275,23,58,102.73,Month-to-month,Fiber optic,No,No,Credit card,0,0
1235,29,43,38.6,Two year,Fiber optic,No,No,Electronic check,1,0
3454,51,39,93.33,Two year,Fiber optic,No,No,Bank transfer,1,0
3714,37,44,55.7,One year,No,No,Yes,Electronic check,1,1
4645,29,28,97.13,Month-to-month,DSL,Yes,Yes,Credit card,0,1
4088,43,48,135.01,Month-to-month,DSL,No,No,Electronic check,0,0
1813,30,51,131.06,Two year,Fiber optic,No,No,Bank transfer,2,1
3037,40,69,81.4,Month-to-month,Fiber optic,Yes,No,Credit card,0,1
130,40,67,95.12,One year,Fiber optic,No,Yes,Electronic check,2,1
4723,64,19,99.38,Month-to-month,Fiber optic,Yes,No,Credit card,4,1
303,58,62,35.4,Month-to-month,Fiber optic,No,No,Credit card,3,1
2413,43,48,106.7,One year,Fiber optic,No,Yes,Credit card,2,1
4448,57,49,24.91,Month-to-month,Fiber optic,No,Yes,Credit card,5,1
724,25,20,110.48,Two year,Fiber optic,No,No,Credit card,1,1
2706,41,56,52.88,Month-to-month,Fiber optic,No,Yes,Credit card,3,1
45,38,48,44.96,Two year,DSL,No,No,Bank transfer,1,0
3932,30,37,114.39,Month-to-month,DSL,No,Yes,Bank transfer,3,1
1781,31,32,118.16,Month-to-month,DSL,No,Yes,Electronic check,1,0
2142,58,52,58.75,One year,Fiber optic,No,No,Credit card,2,1
2874,58,49,92.71,Month-to-month,Fiber optic,No,No,Credit card,0,1
258,26,25,60.98,Month-to-month,DSL,No,Yes,Bank transfer,2,1
2260,64,18,122.66,One year,Fiber optic,No,No,Electronic check,1,1
3174,23,50,51.5,One year,Fiber optic,No,No,Bank transfer,0,1
434,18,59,112.19,One year,Fiber optic,No,No,Bank transfer,3,1
2813,54,31,33.05,Month-to-month,Fiber optic,Yes,No,Electronic check,3,0
4496,23,27,66.5,Month-to-month,Fiber optic,Yes,No,Electronic check,0,1
522,22,11,63.34,One year,Fiber optic,Yes,No,Bank transfer,0,1
19,19,27,85.04,Month-to-month,Fiber optic,No,Yes,Electronic check,1,1
4466,43,16,62.79,One year,Fiber optic,Yes,Yes,Credit card,1,1
601,42,52,59.48,Two year,Fiber optic,Yes,No,Credit card,4,1
1871,19,47,97.76,One year,DSL,No,Yes,Bank transfer,2,0
3045,20,29,120.98,One year,Fiber optic,No,Yes,Credit card,1,1
3038,41,31,92.0,One year,DSL,No,No,Electronic check,1,1
3214,56,35,112.29,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,1,1
3387,41,1,47.16,Two year,Fiber optic,Yes,No,Bank transfer,3,0
2095,49,16,82.87,Month-to-month,DSL,Yes,Yes,Electronic check,4,1
2101,67,33,121.71,Two year,DSL,No,Yes,Electronic check,1,0
3044,50,30,38.14,Month-to-month,Fiber optic,No,No,Bank transfer,3,1
2087,28,49,33.74,Month-to-month,No,No,No,Electronic check,0,1
663,59,62,59.7,Month-to-month,Fiber optic,No,Yes,Electronic check,2,1
2921,53,54,75.11,Two year,DSL,Yes,Yes,Bank transfer,4,0
1665,61,23,138.16,Month-to-month,DSL,No,No,Bank transfer,3,1
855,51,35,84.87,Two year,Fiber optic,No,No,Bank transfer,2,1
2099,25,26,68.93,One year,Fiber optic,No,Yes,Electronic check,2,1
2118,35,21,25.1,Month-to-month,Fiber optic,No,No,Credit card,2,1
888,47,24,132.12,Month-to-month,Fiber optic,Yes,No,Bank transfer,1,1
648,69,54,46.95,One year,DSL,Yes,Yes,Electronic check,3,1
3863,56,37,85.78,Month-to-month,No,No,No,Electronic check,1,1
1805,25,4,34.61,Month-to-month,DSL,Yes,No,Bank transfer,0,1
953,43,45,42.12,Month-to-month,DSL,No,Yes,Bank transfer,0,0
3581,31,32,128.62,Two year,Fiber optic,Yes,No,Credit card,1,1
4925,44,10,111.72,One year,Fiber optic,No,Yes,Electronic check,1,1
317,53,22,21.2,Month-to-month,DSL,Yes,No,Bank transfer,2,0
4113,26,49,68.34,Month-to-month,No,No,Yes,Bank transfer,1,1
774,43,53,84.35,One year,DSL,Yes,No,Electronic check,1,1
2175,51,14,120.11,One year,Fiber optic,No,Yes,Bank transfer,1,0
1723,26,38,38.98,Two year,Fiber optic,Yes,No,Electronic check,0,0
2034,55,40,48.75,Month-to-month,DSL,Yes,No,Bank transfer,2,1
2588,50,72,79.84,Month-to-month,Fiber optic,No,Yes,Electronic check,3,1
4676,44,70,29.54,Month-to-month,Fiber optic,No,No,Bank transfer,3,1
456,23,8,109.35,Month-to-month,Fiber optic,Yes,Yes,Credit card,2,1
4967,49,16,40.5,Month-to-month,No,Yes,No,Electronic check,2,0
4343,39,16,92.85,Month-to-month,No,No,Yes,Electronic check,3,0
2656,23,6,42.37,Month-to-month,Fiber optic,No,No,Electronic check,1,1
1019,21,18,83.09,Month-to-month,DSL,Yes,No,Bank transfer,0,1
1661,60,71,85.15,Month-to-month,No,Yes,Yes,Electronic check,1,0
3626,37,65,113.34,One year,Fiber optic,Yes,No,Bank transfer,1,1
1196,59,5,74.44,Month-to-month,Fiber optic,Yes,No,Electronic check,4,1
281,45,62,142.73,One year,DSL,No,No,Bank transfer,0,1
1029,51,22,131.94,Month-to-month,DSL,No,Yes,Electronic check,3,1
3625,65,13,129.63,Month-to-month,No,Yes,Yes,Credit card,2,1
220,29,53,101.21,Month-to-month,Fiber optic,No,No,Credit card,4,1
1327,41,53,107.3,One year,Fiber optic,No,No,Bank transfer,2,1
3259,21,33,148.22,Month-to-month,Fiber optic,No,No,Electronic check,6,1
2097,67,71,61.82,One year,Fiber optic,Yes,No,Bank transfer,2,1
3269,37,21,111.73,Month-to-month,DSL,No,No,Electronic check,4,1
4455,18,5,105.06,Two year,Fiber optic,No,Yes,Credit card,0,1
2651,61,66,113.27,Two year,Fiber optic,Yes,No,Bank transfer,1,0
3603,21,39,132.11,Month-to-month,No,Yes,Yes,Electronic check,2,1
960,44,16,115.33,Two year,Fiber optic,Yes,Yes,Bank transfer,2,1
2513,25,40,88.48,Month-to-month,No,No,No,Electronic check,4,1
2499,59,54,119.33,One year,DSL,Yes,Yes,Credit card,1,1
1237,19,13,60.15,Month-to-month,DSL,No,No,Bank transfer,0,1
2068,47,33,33.57,One year,Fiber optic,No,No,Bank transfer,0,1
4231,21,71,36.56,One year,No,No,Yes,Electronic check,2,1
2061,67,49,125.8,One year,No,No,No,Bank transfer,1,1
1994,32,30,97.11,Month-to-month,DSL,No,No,Electronic check,0,0
4803,34,9,28.35,One year,DSL,Yes,No,Electronic check,3,1
3586,31,42,57.46,Two year,DSL,No,No,Electronic check,1,0
210,41,51,117.29,Two year,Fiber optic,No,Yes,Credit card,5,1
3416,50,30,88.08,One year,DSL,No,No,Credit card,2,0
437,33,40,109.48,Month-to-month,Fiber optic,No,No,Electronic check,0,1
3164,62,6,35.1,Month-to-month,No,Yes,No,Credit card,1,1
614,66,15,121.83,Month-to-month,Fiber optic,Yes,Yes,Electronic check,3,1
884,55,66,36.94,Month-to-month,DSL,Yes,No,Electronic check,0,1
2896,36,70,118.74,Month-to-month,DSL,Yes,No,Electronic check,1,0
2627,46,17,86.71,One year,DSL,Yes,No,Credit card,1,1
4978,42,16,72.52,Two year,Fiber optic,No,No,Electronic check,1,1
586,25,38,99.11,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,2,0
2282,29,42,89.76,One year,Fiber optic,Yes,Yes,Bank transfer,1,1
2314,55,15,40.14,Two year,Fiber optic,No,Yes,Bank transfer,1,1
186,61,69,38.35,Month-to-month,Fiber optic,Yes,Yes,Electronic check,3,1
4629,58,69,106.37,Month-to-month,Fiber optic,No,No,Electronic check,4,1
2127,63,59,70.43,Month-to-month,Fiber optic,No,Yes,Bank transfer,1,1
2578,62,59,113.41,One year,Fiber optic,No,Yes,Credit card,3,1
2033,48,50,26.61,Month-to-month,Fiber optic,Yes,Yes,Credit card,4,1
3673,61,60,75.82,Two year,No,No,Yes,Bank transfer,0,1
2436,67,16,98.43,Month-to-month,Fiber optic,Yes,Yes,Credit card,4,1
5000,36,17,33.12,One year,No,Yes,Yes,Electronic check,0,1
4929,20,52,108.6,Month-to-month,No,Yes,No,Bank transfer,5,0
1076,47,4,43.4,Month-to-month,Fiber optic,No,No,Credit card,1,1
3318,27,69,85.85,Month-to-month,No,Yes,Yes,Electronic check,1,0
4405,62,41,149.14,Two year,Fiber optic,Yes,No,Electronic check,0,1
4247,46,35,148.96,Two year,DSL,Yes,Yes,Credit card,4,1
9,36,38,101.98,One year,No,No,No,Credit card,1,1
1853,68,23,83.48,One year,Fiber optic,Yes,No,Credit card,3,1
3444,55,50,108.19,Month-to-month,Fiber optic,Yes,No,Bank transfer,0,1
4635,51,11,56.13,Two year,No,No,No,Credit card,3,1
3374,56,41,55.74,One year,DSL,No,No,Credit card,5,1
3359,58,68,99.14,Month-to-month,No,No,No,Electronic check,2,1
1248,37,43,113.16,One year,No,No,No,Bank transfer,4,1
634,39,13,32.32,Month-to-month,Fiber optic,No,Yes,Credit card,2,1
1767,52,17,112.08,One year,DSL,No,No,Credit card,4,1
3126,31,26,47.95,One year,Fiber optic,Yes,No,Bank transfer,1,1
2512,59,21,120.77,One year,DSL,Yes,Yes,Credit card,0,1
4756,27,15,96.64,Month-to-month,Fiber optic,No,Yes,Credit card,0,1
2053,33,27,51.45,Month-to-month,Fiber optic,No,No,Bank transfer,3,1
3408,20,18,30.51,Month-to-month,Fiber optic,Yes,Yes,Electronic check,5,1
1821,49,22,89.07,Two year,No,Yes,Yes,Credit card,0,0
2984,42,2,24.0,Month-to-month,Fiber optic,No,Yes,Credit card,1,1
1741,69,56,99.42,Month-to-month,Fiber optic,Yes,No,Electronic check,1,0
1789,26,25,70.24,Month-to-month,Fiber optic,No,No,Bank transfer,2,1
1950,28,58,80.36,Month-to-month,DSL,No,No,Electronic check,3,1
734,55,35,23.44,Two year,Fiber optic,No,No,Credit card,2,1
750,35,49,129.39,Month-to-month,Fiber optic,No,Yes,Bank transfer,1,1
131,41,30,117.41,Month-to-month,Fiber optic,No,Yes,Credit card,2,1
4946,55,56,46.92,Month-to-month,DSL,No,No,Electronic check,3,1
3341,49,20,27.21,One year,No,Yes,No,Bank transfer,4,1
30,42,52,41.92,Month-to-month,Fiber optic,Yes,Yes,Credit card,2,0
4132,55,51,100.19,Month-to-month,Fiber optic,Yes,No,Electronic check,0,0
4069,39,16,23.25,One year,Fiber optic,Yes,Yes,Electronic check,1,0
4944,46,60,123.08,Two year,No,No,Yes,Electronic check,3,1
741,38,12,77.37,Two year,DSL,Yes,No,Electronic check,2,1
4473,28,72,42.69,One year,No,Yes,No,Bank transfer,0,0
1367,47,12,133.42,One year,No,Yes,Yes,Credit card,1,0
4638,46,46,73.74,Month-to-month,Fiber optic,No,Yes,Credit card,2,1
3027,19,58,58.58,Two year,DSL,Yes,No,Credit card,1,1
432,62,50,118.47,Month-to-month,DSL,Yes,Yes,Electronic check,0,0
1926,46,64,109.69,Two year,No,No,No,Bank transfer,1,0
1174,55,14,84.44,Month-to-month,No,Yes,Yes,Bank transfer,1,1
4734,68,49,70.59,Month-to-month,Fiber optic,Yes,Yes,Bank transfer,1,1
2482,48,19,136.06,One year,DSL,No,No,Credit card,0,0
2130,25,55,95.4,Month-to-month,Fiber optic,No,Yes,Bank transfer,1,0
1810,23,20,122.46,Month-to-month,No,No,No,Bank transfer,1,1
133,52,29,29.56,One year,Fiber optic,No,Yes,Electronic check,0,1
2487,48,43,134.12,Month-to-month,Fiber optic,No,No,Bank transfer,3,1
4892,21,68,63.12,One year,No,No,No,Bank transfer,1,1
4016,61,24,52.98,One year,DSL,No,Yes,Credit card,4,1
627,58,28,83.23,Month-to-month,DSL,No,No,Bank transfer,5,1
635,30,43,20.88,Month-to-month,No,No,No,Credit card,0,0
2510,27,3,82.03,One year,No,Yes,No,Bank transfer,2,0
1431,48,53,62.74,One year,Fiber optic,Yes,Yes,Credit card,6,1
2559,24,12,111.39,Two year,Fiber optic,No,No,Electronic check,3,1
3133,41,5,44.47,Two year,Fiber optic,No,No,Credit card,3,1
2220,54,26,47.89,Month-to-month,Fiber optic,No,No,Credit card,0,1
10,40,17,78.45,Month-to-month,DSL,No,Yes,Electronic check,4,1
1945,58,70,85.18,Two year,No,No,No,Bank transfer,0,1
3046,36,3,101.36,One year,No,No,Yes,Bank transfer,1,1
4424,26,9,117.73,Month-to-month,Fiber optic,No,No,Bank transfer,0,0
3874,36,65,88.93,Month-to-month,Fiber optic,No,Yes,Bank transfer,4,0
3153,62,38,114.56,One year,No,No,Yes,Electronic check,2,0
4859,67,64,149.83,One year,Fiber optic,No,No,Credit card,3,1
3653,69,68,83.45,One year,Fiber optic,No,Yes,Credit card,3,0
3060,18,35,47.01,Month-to-month,Fiber optic,No,No,Credit card,1,0
347,65,48,124.21,Month-to-month,No,No,Yes,Electronic check,1,1
2159,54,23,64.99,Two year,No,No,No,Credit card,3,1
899,59,69,43.36,Month-to-month,Fiber optic,No,No,Bank transfer,4,1
3367,25,12,46.32,One year,Fiber optic,Yes,No,Bank transfer,2,1
1536,53,26,81.08,Two year,Fiber optic,Yes,No,Bank transfer,0,1
406,49,32,28.22,Two year,Fiber optic,No,No,Electronic check,2,1
4870,28,56,33.15,Two year,DSL,Yes,Yes,Credit card,0,1
1391,27,62,31.44,One year,Fiber optic,No,No,Bank transfer,3,1
3961,38,41,134.84,One year,No,No,Yes,Credit card,0,1
2629,64,71,43.96,Two year,Fiber optic,No,No,Credit card,1,1
2223,57,61,148.18,Month-to-month,Fiber optic,No,No,Credit card,2,1
